globalIndex,wordList,unit,index,word,start,end,audioFile,status,evidence,confidence,notes
3183,7,3,18,forgive,52.74,53.27,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3184,7,3,19,meantime,55.31,55.94,ysgpc/Word List7/Word List7-Unit3.mp3,corrected,isolated-word-double-pass,0.8081,
3185,7,3,20,destination,57.99,58.75,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3186,7,3,21,parachute,60.77,61.41,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3187,7,3,22,freight,63.47,63.92,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3188,7,3,23,dilute,65.93,66.52,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3189,7,3,24,favorite,68.57,69.17,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3190,7,3,25,sneer,71.2,71.71,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3191,7,3,26,bridle,73.73,74.16,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3192,7,3,27,summarize,76.23,76.94,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3193,7,3,28,biodiversity,78.98,79.98,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3194,7,3,29,garnish,82.02,82.54,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3195,7,3,30,blunder,84.54,85.01,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3196,7,3,31,ubiquitous,87.07,87.85,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3197,7,3,32,literate,89.88,90.49,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3198,7,3,33,hallmark,92.57,93.18,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3199,7,3,34,irritate,95.28,95.88,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3200,7,3,35,evolve,97.95,98.51,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3201,7,3,36,justification,100.61,101.53,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3202,7,3,37,justifiable,103.59,104.41,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3203,7,3,38,caliber,106.49,106.95,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3204,7,3,39,mainly,108.96,109.48,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3205,7,3,40,arena,111.54,112.09,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3206,7,3,41,guile,114.14,114.55,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3207,7,3,42,ardent,116.59,117.14,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3208,7,3,43,viable,119.18,119.71,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3209,7,3,44,polish,121.75,122.23,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3210,7,3,45,metaphor,124.27,124.8,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3211,7,3,46,rebut,126.87,127.42,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3212,7,3,47,emeritus,129.47,130.16,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3213,7,3,48,proportion,132.23,132.87,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3214,7,3,49,insecticide,134.97,135.92,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3215,7,3,50,delete,137.99,138.48,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3216,7,3,51,momentum,140.58,141.19,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3217,7,3,52,upgrade,143.24,143.8,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3218,7,3,53,inquiry,145.84,146.55,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3219,7,3,54,repertoire,148.66,149.26,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3220,7,3,55,malfunction,151.35,152.07,ysgpc/Word List7/Word List7-Unit3.mp3,corrected,isolated-word-double-pass,0.65971,
3221,7,3,56,layoff,154.18,154.75,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3222,7,3,57,career,156.84,157.3,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3223,7,3,58,decent,159.33,159.85,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3224,7,3,59,marital,161.88,162.41,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3225,7,3,60,extraordinary,164.46,165.24,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3226,7,3,61,abominable,167.3,167.92,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3227,7,3,62,fasten,169.99,170.55,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3228,7,3,63,decree,172.56,173.04,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3229,7,3,64,consolidate,175.09,175.88,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3230,7,3,65,aptitude,177.92,178.61,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3231,7,3,66,wicked,180.66,181.13,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3232,7,3,67,solidify,183.23,183.95,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3233,7,3,68,overwhelming,185.99,186.7,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3234,7,3,69,intend,188.75,189.39,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3235,7,3,70,exterior,191.42,192.15,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3236,7,3,71,cover,194.21,194.59,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3237,7,3,72,contradictory,196.64,197.39,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3238,7,3,73,absolute,199.45,200.09,ysgpc/Word List7/Word List7-Unit3.mp3,corrected,isolated-word-double-pass,0.73737,
3239,7,3,74,funeral,202.25,202.77,ysgpc/Word List7/Word List7-Unit3.mp3,corrected,isolated-word-double-pass,0.80367,
3240,7,3,75,spontaneous,204.87,205.76,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3241,7,3,76,trivialize,207.84,208.63,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3242,7,3,77,incriminate,210.65,211.36,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3243,7,3,78,introduce,213.38,214.14,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3244,7,3,79,blaze,216.17,216.71,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3245,7,3,80,susceptible,218.76,219.53,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3246,7,3,81,advertise,221.55,222.3,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3247,7,3,82,acclaim,224.36,224.9,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3248,7,3,83,mercy,226.94,227.48,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3249,7,3,84,final,229.54,230.0,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3250,7,3,85,dividend,232.05,232.59,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3251,7,3,86,express,234.64,235.34,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3252,7,3,87,salvage,237.4,238.09,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3253,7,3,88,lawyer,240.15,240.56,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3254,7,3,89,enable,242.62,243.17,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3255,7,3,90,multitude,245.22,245.94,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3256,7,3,91,legislate,247.97,248.68,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3257,7,3,92,corpus,250.71,251.3,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3258,7,3,93,collect,253.31,253.84,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3259,7,3,94,attempt,255.86,256.42,ysgpc/Word List7/Word List7-Unit3.mp3,corrected,isolated-word-double-pass,0.58157,
3260,7,3,95,succinct,258.51,259.22,ysgpc/Word List7/Word List7-Unit3.mp3,corrected,isolated-word-double-pass,0.67619,
3261,7,3,96,humane,261.26,261.82,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3262,7,3,97,abbreviate,263.85,264.61,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3263,7,3,98,impel,266.63,267.16,ysgpc/Word List7/Word List7-Unit3.mp3,recognized,whole-track-asr,,
3264,7,4,1,propel,7.39,7.88,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3265,7,4,2,launch,9.91,10.41,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3266,7,4,3,logistics,12.45,13.18,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3267,7,4,4,adulthood,15.23,15.82,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3268,7,4,5,odds,17.86,18.29,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3269,7,4,6,prescription,20.34,21.03,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3270,7,4,7,curtail,23.06,23.62,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3271,7,4,8,implement,25.64,26.25,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3272,7,4,9,issue,28.3,28.71,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3273,7,4,10,worship,30.74,31.32,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3274,7,4,11,vigilant,33.39,34.03,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3275,7,4,12,curb,36.05,36.48,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3276,7,4,13,diagnose,38.53,39.31,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3277,7,4,14,fallow,41.42,41.86,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3278,7,4,15,falter,43.95,44.44,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3279,7,4,16,fierce,46.5,47.1,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3280,7,4,17,faux,49.18,49.59,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3281,7,4,18,perdition,51.64,52.19,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3282,7,4,19,prodigal,54.22,54.7,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3283,7,4,20,inviting,56.79,57.49,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3284,7,4,21,reclaim,59.55,60.16,ysgpc/Word List7/Word List7-Unit4.mp3,corrected,isolated-word-double-pass,0.87411,
3285,7,4,22,context,62.23,62.89,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3286,7,4,23,vendor,65.0,65.51,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3287,7,4,24,conceal,67.59,68.2,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3288,7,4,25,insult,70.27,70.91,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3289,7,4,26,bring,73.02,73.4,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3290,7,4,27,sanctuary,75.43,76.17,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3291,7,4,28,wayward,78.22,78.77,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3292,7,4,29,join,80.83,81.28,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3293,7,4,30,mutual,83.36,83.93,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3294,7,4,31,grip,85.94,86.3,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3295,7,4,32,momentary,88.37,88.98,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3296,7,4,33,baggage,91.1,91.62,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3297,7,4,34,delegate,93.71,94.21,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3298,7,4,35,wane,96.3,96.74,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3299,7,4,36,studious,98.85,99.57,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3300,7,4,37,circumscribe,101.62,102.5,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3301,7,4,38,dynamic,104.55,105.12,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3302,7,4,39,exit,107.23,107.75,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3303,7,4,40,refund,109.79,110.42,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3304,7,4,41,gavel,112.47,112.85,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3305,7,4,42,venerate,114.88,115.55,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3306,7,4,43,bother,117.57,117.91,ysgpc/Word List7/Word List7-Unit4.mp3,corrected,isolated-word-double-pass,0.45635,
3307,7,4,44,function,119.99,120.57,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3308,7,4,45,incense,122.58,123.25,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3309,7,4,46,vanity,125.3,125.86,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3310,7,4,47,lax,127.92,128.45,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3311,7,4,48,avenge,130.49,131.09,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3312,7,4,49,gallant,133.14,133.63,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3313,7,4,50,adjoining,135.68,136.3,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3314,7,4,51,elite,138.35,138.84,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3315,7,4,52,admire,140.95,141.5,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3316,7,4,53,blueprint,143.59,144.18,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3317,7,4,54,proponent,146.2,146.9,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3318,7,4,55,feign,148.93,149.41,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3319,7,4,56,allowance,151.46,152.15,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3320,7,4,57,edify,154.17,154.71,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3321,7,4,58,recite,156.74,157.3,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3322,7,4,59,collision,159.34,159.89,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3323,7,4,60,beg,161.91,162.25,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3324,7,4,61,howl,164.3,164.78,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3325,7,4,62,illicit,166.81,167.4,ysgpc/Word List7/Word List7-Unit4.mp3,corrected,isolated-word-double-pass+spelling-decision,0.36066,
3326,7,4,63,beam,169.41,169.78,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3327,7,4,64,emphasize,171.9,172.66,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3328,7,4,65,fuel,174.75,175.19,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3329,7,4,66,suppress,177.26,177.96,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3330,7,4,67,austere,180.04,180.61,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3331,7,4,68,enlist,182.69,183.3,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3332,7,4,69,escalate,185.45,186.04,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3333,7,4,70,religion,188.08,188.59,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3334,7,4,71,exterminate,190.67,191.46,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3335,7,4,72,grief,193.48,193.9,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3336,7,4,73,litter,195.99,196.42,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3337,7,4,74,oblivion,198.48,199.07,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3338,7,4,75,slump,201.16,201.68,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3339,7,4,76,myriad,203.79,204.33,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3340,7,4,77,encounter,206.43,207.1,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3341,7,4,78,reverse,209.12,209.75,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3342,7,4,79,slacken,211.83,212.42,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3343,7,4,80,monologue,214.46,215.02,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3344,7,4,81,effect,217.06,217.62,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3345,7,4,82,contrite,219.67,220.29,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3346,7,4,83,crusade,222.37,223.02,ysgpc/Word List7/Word List7-Unit4.mp3,corrected,isolated-word-double-pass,0.57322,
3347,7,4,84,incorporate,225.11,225.95,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3348,7,4,85,backlash,228.06,228.66,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3349,7,4,86,balmy,230.76,231.15,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3350,7,4,87,fortify,233.45,234.1,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3351,7,4,88,blame,236.16,236.6,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3352,7,4,89,snazzy,238.64,239.24,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3353,7,4,90,expose,241.31,242.02,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3354,7,4,91,remedy,244.07,244.54,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3355,7,4,92,despoil,246.6,247.2,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3356,7,4,93,heighten,249.29,249.78,ysgpc/Word List7/Word List7-Unit4.mp3,corrected,whole-track-asr+additional-lexical-check+spelling-decision,,additional candidate: heighten
3357,7,4,94,cube,251.86,252.32,ysgpc/Word List7/Word List7-Unit4.mp3,corrected,isolated-word-double-pass,0.29785,
3358,7,4,95,carnage,254.5,255.07,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3359,7,4,96,vacuum,257.08,257.69,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3360,7,4,97,doctrine,259.71,260.25,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3361,7,4,98,economise,262.38,263.13,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3362,7,4,99,corpulent,265.19,265.83,ysgpc/Word List7/Word List7-Unit4.mp3,recognized,whole-track-asr,,
3363,7,5,1,distain,8.33,8.93,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3364,7,5,2,dismiss,11.0,11.61,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3365,7,5,3,disillusion,13.66,14.35,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3366,7,5,4,aspire,16.38,16.97,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3367,7,5,5,marshal,19.02,19.53,ysgpc/Word List7/Word List7-Unit5.mp3,corrected,isolated-word-double-pass+spelling-decision,0.49818,isolated candidates: marshall / marshal
3368,7,5,6,deny,21.54,21.99,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3369,7,5,7,die,24.04,24.36,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3370,7,5,8,donate,26.41,26.97,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3371,7,5,9,integrity,29.03,29.78,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3372,7,5,10,hypnotic,31.88,32.54,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3373,7,5,11,boost,34.64,35.06,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3374,7,5,12,astray,37.2,37.78,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3375,7,5,13,homogeneous,39.86,40.64,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3376,7,5,14,prototype,42.69,43.32,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3377,7,5,15,intonation,45.45,46.16,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3378,7,5,16,immense,48.19,48.75,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3379,7,5,17,fanaticism,50.82,51.63,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3380,7,5,18,discord,53.68,54.18,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3381,7,5,19,dictatorship,56.21,57.02,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3382,7,5,20,fortitude,59.24,59.88,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3383,7,5,21,grant,61.9,62.38,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3384,7,5,22,subsidize,64.46,65.3,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3385,7,5,23,lure,67.38,67.8,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3386,7,5,24,relinquish,69.86,70.49,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3387,7,5,25,jam,72.58,72.97,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3388,7,5,26,segment,75.01,75.67,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3389,7,5,27,quote,77.71,78.17,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3390,7,5,28,optimism,80.21,80.87,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3391,7,5,29,dumb,82.93,83.22,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3392,7,5,30,familiar,85.38,85.86,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
3393,7,5,31,govern,87.92,88.31,ysgpc/Word List7/Word List7-Unit5.mp3,corrected,isolated-word-double-pass+spelling-decision,0.3707,isolated candidates: goven / govern
3394,7,5,32,succeed,90.37,91.09,ysgpc/Word List7/Word List7-Unit5.mp3,recognized,whole-track-asr,,
